Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Vonn Bell,Ohio,State,9,2016,2024,139,https://www.profootballarchives.com/players/b/bell05435.html
William Bell,Georgia,Tech,3,1994,1996,39,https://www.profootballarchives.com/players/b/bell05460.html
Yeremiah Bell,Eastern,Kentucky,10,2004,2013,142,https://www.profootballarchives.com/players/b/bell05470.html
Jay Bellamy,Rutgers,14,1994,2007,179,125,https://www.profootballarchives.com/players/b/bell05500.html
Josh Bellamy,Butte,CC;,Louisville,8,2012,2019,https://www.profootballarchives.com/players/b/bell05530.html
LeVante Bellamy,Western,Michigan,1,2020,2020,5,https://www.profootballarchives.com/players/b/bell05540.html
Mike Bellamy,DuPage,JC;,Illinois,1,1990,1990,https://www.profootballarchives.com/players/b/bell05550.html
Ronald Bellamy,Michigan,1,2004,2004,2,0,https://www.profootballarchives.com/players/b/bell05570.html
Vic Bellamy,Syracuse,1,1987,1987,3,3,https://www.profootballarchives.com/players/b/bell05600.html
Bob Bellinger,Gonzaga,2,1934,1935,19,10,https://www.profootballarchives.com/players/b/bell05800.html
Daniel Bellinger,San,Diego,State,3,2022,2024,https://www.profootballarchives.com/players/b/bell05850.html
Rodney Bellinger,Miami,(Florida),3,1984,1986,42,https://www.profootballarchives.com/players/b/bell06000.html
Mark Bellini,Brigham,Young,2,1987,1988,25,https://www.profootballarchives.com/players/b/bell06200.html
Joe Bellino,Navy,3,1965,1967,35,4,https://www.profootballarchives.com/players/b/bell06400.html
Greg Bellisari,Ohio,State,2,1997,1998,16,https://www.profootballarchives.com/players/b/bell06600.html
B.J. Bello,Illinois;,Illinois,State,4,2017,2020,https://www.profootballarchives.com/players/b/bell06900.html
Nick Bellore,Central,Michigan,14,2011,2024,216,https://www.profootballarchives.com/players/b/bell07120.html
George Belotti,Southern,California,3,1960,1961,18,https://www.profootballarchives.com/players/b/belo00200.html
Ceasar Belser,Arkansas-Pine,Bluff,5,1968,1974,60,https://www.profootballarchives.com/players/b/bels00200.html
Jason Belser,Oklahoma,11,1992,2002,173,134,https://www.profootballarchives.com/players/b/bels00400.html
Dane Belton,Iowa,3,2022,2024,49,13,https://www.profootballarchives.com/players/b/belt00120.html
Horace Belton,Southeastern,Louisiana,3,1978,1980,46,https://www.profootballarchives.com/players/b/belt00200.html
Willie Belton,Maryland-Eastern,Shore,4,1971,1974,36,https://www.profootballarchives.com/players/b/belt00400.html
Brian Belway,Calgary,1,1987,1987,1,0,https://www.profootballarchives.com/players/b/belw00200.html
Al Bemiller,Syracuse,9,1961,1969,125,124,https://www.profootballarchives.com/players/b/bemi00200.html
Marcus Benard,Grand,Rapids,CC;,Jackson,State,5,https://www.profootballarchives.com/players/b/bena00250.html
Carey Bender,Coe,1,1996,1996,1,0,https://www.profootballarchives.com/players/b/bend00180.html
Jacob Bender,Nicholls,State,1,2007,2007,2,https://www.profootballarchives.com/players/b/bend00230.html
Wes Bender,Glendale,CC;,Southern,California,2,1994,https://www.profootballarchives.com/players/b/bend00300.html
Jesse Bendross,Alabama,3,1984,1987,35,2,https://www.profootballarchives.com/players/b/bend00400.html
Daved Benefield,Glendale,CC;,Northridge,State,1,1996,https://www.profootballarchives.com/players/b/bene00200.html
Caleb Benenoch,UCLA,5,2016,2021,36,23,https://www.profootballarchives.com/players/b/bene00550.html
Lou Benfatti,Penn,State,2,1994,1995,19,https://www.profootballarchives.com/players/b/benf00200.html
Christian Benford,Villanova,3,2022,2024,39,34,https://www.profootballarchives.com/players/b/benf00410.html
Brant Bengen,British,Columbia;,Idaho,1,1987,1987,https://www.profootballarchives.com/players/b/beng00200.html
Rolf Benirschke,UC,Davis,10,1977,1986,121,https://www.profootballarchives.com/players/b/beni00200.html
Dan Benish,Clemson,5,1983,1987,55,30,https://www.profootballarchives.com/players/b/beni00400.html
Bill Benjamin,San,Jose,State,1,1987,1987,https://www.profootballarchives.com/players/b/benj00200.html
Eno Benjamin,Arizona,State,4,2021,2022,22,https://www.profootballarchives.com/players/b/benj00290.html
Guy Benjamin,Stanford,6,1978,1983,19,0,https://www.profootballarchives.com/players/b/benj00400.html
Kelvin Benjamin,Florida,State,6,2014,2018,61,https://www.profootballarchives.com/players/b/benj00440.html
Ryan Benjamin,Sequoias,JC;,Pacific,1,1993,1993,https://www.profootballarchives.com/players/b/benj00600.html
Ryan Benjamin,South,Florida,3,2001,2003,27,https://www.profootballarchives.com/players/b/benj00620.html
Tony Benjamin,Duke,3,1977,1979,28,1,https://www.profootballarchives.com/players/b/benj00800.html
Travis Benjamin,Miami,(Florida),9,2012,2021,111,https://www.profootballarchives.com/players/b/benj01000.html
Heinie Benkert,Rutgers,4,1925,1930,30,24,https://www.profootballarchives.com/players/b/benk00200.html
Kurt Benkert,East,Carolina;,Virginia,1,2021,2021,https://www.profootballarchives.com/players/b/benk00250.html
Arrelious Benn,Illinois,5,2010,2017,61,24,https://www.profootballarchives.com/players/b/benn00000.html
Fred Benners,Sewanee;,Southern,Methodist,1,1952,1952,https://www.profootballarchives.com/players/b/benn00200.html
Antoine Bennett,Florida,A&M,2,1991,1992,14,https://www.profootballarchives.com/players/b/benn00300.html
Barry Bennett,Concordia,(Moorhead),12,1978,1988,132,https://www.profootballarchives.com/players/b/benn00400.html
Ben Bennett,Duke,1,1987,1987,1,0,https://www.profootballarchives.com/players/b/benn00600.html
Brandon Bennett,South,Carolina,6,1998,2004,82,https://www.profootballarchives.com/players/b/benn00700.html
Charles Bennett,Mississippi,Delta,CC;,Louisiana-Lafayette,1,1987,https://www.profootballarchives.com/players/b/benn00800.html
Charles Bennett,Clemson,1,2006,2006,3,0,https://www.profootballarchives.com/players/b/benn00810.html
Chuck Bennett,Indiana,2,1930,1933,16,12,https://www.profootballarchives.com/players/b/benn01000.html
Cornelius Bennett,Alabama,14,1987,2000,206,204,https://www.profootballarchives.com/players/b/benn01200.html
Darren Bennett,none,11,1995,2005,160,0,https://www.profootballarchives.com/players/b/benn01250.html
Donnell Bennett,Miami,(Florida),8,1994,2001,102,https://www.profootballarchives.com/players/b/benn01300.html
Drew Bennett,UCLA,8,2001,2008,102,58,https://www.profootballarchives.com/players/b/benn01350.html
Earl Bennett,Hardin-Simmons,1,1946,1946,4,1,https://www.profootballarchives.com/players/b/benn01400.html
Earl Bennett,Vanderbilt,6,2008,2013,78,29,https://www.profootballarchives.com/players/b/benn01410.html
Edgar Bennett,Florida,State,7,1992,1999,112,https://www.profootballarchives.com/players/b/benn01500.html
Fred Bennett,South,Carolina,5,2007,2010,49,https://www.profootballarchives.com/players/b/benn01550.html
Jakorian Bennett,Hutchinson,CC;,Maryland,2,2023,2024,https://www.profootballarchives.com/players/b/benn01593.html
Lewis Bennett,Florida,A&M,1,1987,1987,3,https://www.profootballarchives.com/players/b/benn01800.html
Martellus Bennett,Texas,A&M,11,2008,2017,144,https://www.profootballarchives.com/players/b/benn01900.html
Michael Bennett,Wisconsin,11,2001,2010,107,50,https://www.profootballarchives.com/players/b/benn01930.html
Michael Bennett,Texas,A&M,12,2009,2019,156,https://www.profootballarchives.com/players/b/benn01940.html
Michael Bennett,Ohio,State,3,2015,2018,16,https://www.profootballarchives.com/players/b/benn01941.html
Monte Bennett,Kansas,State,2,1981,1987,19,https://www.profootballarchives.com/players/b/benn02000.html
Phil Bennett,Miami,(Florida),1,1960,1960,2,https://www.profootballarchives.com/players/b/benn02200.html
Roy Bennett,Jackson,State,2,1988,1989,32,https://www.profootballarchives.com/players/b/benn02400.html
Sean Bennett,Illinois;,Evansville;,Northwestern,2,1999,2002,https://www.profootballarchives.com/players/b/benn02500.html
Sid Bennett,Northwestern,2,1920,1922,8,6,https://www.profootballarchives.com/players/b/benn02600.html
Tommy Bennett,UCLA,6,1996,2001,79,40,https://www.profootballarchives.com/players/b/benn02700.html
Tony Bennett,Mississippi,8,1990,1997,108,89,https://www.profootballarchives.com/players/b/benn02800.html
Woody Bennett,Miami,(Florida),11,1979,1988,125,https://www.profootballarchives.com/players/b/benn03000.html
Brad Benson,Penn,State,10,1978,1987,137,https://www.profootballarchives.com/players/b/bens00200.html
Cedric Benson,Texas,8,2005,2012,96,71,https://www.profootballarchives.com/players/b/bens00350.html
Charles Benson,Baylor,4,1983,1987,28,3,https://www.profootballarchives.com/players/b/bens00400.html
Cliff Benson,Purdue,5,1984,1988,49,33,https://www.profootballarchives.com/players/b/bens00600.html
Darren Benson,Arkansas,State;,Trinity,Valley,CC,2,https://www.profootballarchives.com/players/b/bens00700.html
Duane Benson,Hamline,10,1967,1976,121,17,https://www.profootballarchives.com/players/b/bens01000.html
George Benson,Northwestern,1,1947,1947,1,0,https://www.profootballarchives.com/players/b/bens01200.html
Harry Benson,McDaniel;,Baltimore,1,1935,1935,6,https://www.profootballarchives.com/players/b/bens01400.html
Mitchell Benson,Texas,Christian,3,1989,1991,41,https://www.profootballarchives.com/players/b/bens02100.html
Tom Benson,Oklahoma,9,1984,1992,120,71,https://www.profootballarchives.com/players/b/bens02200.html
Trey Benson,Oregon;,Florida,State,1,2024,2024,https://www.profootballarchives.com/players/b/bens02295.html
Trinity Benson,East,Central,2,2021,2022,9,https://www.profootballarchives.com/players/b/bens02300.html
Troy Benson,Pittsburgh,4,1986,1989,58,43,https://www.profootballarchives.com/players/b/bens02400.html
Albert Bentley,Miami,(Florida),8,1985,1992,90,https://www.profootballarchives.com/players/b/bent00200.html
Bill Bentley,Dodge,City,CC;,Louisiana-Lafayette,4,2012,https://www.profootballarchives.com/players/b/bent00220.html
Ja'Whaun Bentley,Purdue,7,2018,2024,83,68,https://www.profootballarchives.com/players/b/bent00340.html
Kevin Bentley,Northwestern,11,2002,2011,136,37,https://www.profootballarchives.com/players/b/bent00350.html
LeCharles Bentley,Ohio,State,4,2002,2005,57,https://www.profootballarchives.com/players/b/bent00370.html
Ray Bentley,Central,Michigan,7,1986,1992,87,https://www.profootballarchives.com/players/b/bent00400.html
Scott Bentley,Florida,State,5,1997,2000,12,https://www.profootballarchives.com/players/b/bent00500.html
Scott Bentley,Florida,State,5,1997,2000,12,https://www.profootballarchives.com/players/b/bent00530.html
Elijah Benton,Liberty,1,2020,2020,1,0,https://www.profootballarchives.com/players/b/bent00575.html
Jim Benton,Arkansas,9,1938,1947,93,60,https://www.profootballarchives.com/players/b/bent00600.html
Keeanu Benton,Wisconsin,2,2023,2024,34,23,https://www.profootballarchives.com/players/b/bent00667.html
Chris Bentz,Montana,1,1920,1920,1,1,https://www.profootballarchives.com/players/b/bent00800.html
Roman Bentz,Tulane,4,1946,1948,34,19,https://www.profootballarchives.com/players/b/bent01200.html
Al Bentzin,Marquette,1,1924,1924,9,9,https://www.profootballarchives.com/players/b/bent01400.html
Bene' Benwikere,San,Jose,State,6,2014,2018,https://www.profootballarchives.com/players/b/benw00400.html
George Benyola,Kilgore,JC;,Louisiana,Tech,1,1987,https://www.profootballarchives.com/players/b/beny00200.html
Larry Benz,Northwestern,3,1963,1965,41,38,https://www.profootballarchives.com/players/b/benz00200.html
Beau Benzschawel,Wisconsin,2,2019,2020,3,0,https://www.profootballarchives.com/players/b/benz00400.html
Jake Bequette,Arkansas,2,2012,2013,8,0,https://www.profootballarchives.com/players/b/bequ00190.html
Bob Bercich,Michigan,State,2,1960,1961,18,https://www.profootballarchives.com/players/b/berc00200.html
Pete Bercich,Notre,Dame,5,1995,2000,57,https://www.profootballarchives.com/players/b/berc00400.html
Paul Berezney,Fordham,4,1942,1946,33,23,https://www.profootballarchives.com/players/b/bere00200.html
Pete Berezney,Notre,Dame,2,1947,1948,25,https://www.profootballarchives.com/players/b/bere00400.html
Adam Bergen,Lehigh,2,2005,2006,30,16,https://www.profootballarchives.com/players/b/berg00120.html
Joe Berger,Michigan,Tech,12,2005,2017,145,https://www.profootballarchives.com/players/b/berg00160.html
Mitch Berger,Tyler,JC;,Colorado,14,1994,2009,https://www.profootballarchives.com/players/b/berg00180.html
Ron Berger,Wayne,State,(Michigan),4,1969,1972,https://www.profootballarchives.com/players/b/berg00200.html
Matthew Bergeron,Syracuse,2,2023,2024,34,34,https://www.profootballarchives.com/players/b/berg00420.html
Gil Bergerson,Oregon,State,5,1932,1936,39,https://www.profootballarchives.com/players/b/berg00600.html
Eric Bergeson,Snow,JC;,Brigham,Young,1,1990,https://www.profootballarchives.com/players/b/berg00700.html
Bill Bergey,Arkansas,State,12,1969,1980,159,https://www.profootballarchives.com/players/b/berg00800.html
Bruce Bergey,Glendale,CC;,UCLA,2,1971,1971,https://www.profootballarchives.com/players/b/berg01000.html
Scott Bergold,Wisconsin,1,1985,1985,16,0,https://www.profootballarchives.com/players/b/berg01400.html
Tony Bergstrom,Utah,8,2012,2020,86,21,https://www.profootballarchives.com/players/b/berg01560.html
Nat Berhe,San,Diego,State,4,2014,2018,https://www.profootballarchives.com/players/b/berh00200.html
Brock Berlin,Florida;,Miami,(Florida),2,2007,2008,https://www.profootballarchives.com/players/b/berl00030.html
Eddie Berlin,Northern,Iowa,5,2001,2005,62,https://www.profootballarchives.com/players/b/berl00050.html
Mackenzy Bernadeau,Bentley,7,2009,2015,111,49,https://www.profootballarchives.com/players/b/bern00010.html
Chuck Bernard,Michigan,1,1934,1934,10,5,https://www.profootballarchives.com/players/b/bern00200.html
Dave Bernard,St.,Viator;,Mississippi,2,1944,1945,https://www.profootballarchives.com/players/b/bern00400.html
Francis Bernard,Brigham,Young;,Utah,2,2020,2021,https://www.profootballarchives.com/players/b/bern00500.html
George Bernard,none,1,1926,1926,4,3,https://www.profootballarchives.com/players/b/bern00600.html
Giovani Bernard,North,Carolina,10,2013,2022,135,https://www.profootballarchives.com/players/b/bern00620.html
Karl Bernard,Louisiana,State;,Louisiana-Lafayette,1,1987,1987,https://www.profootballarchives.com/players/b/bern00800.html
Rocky Bernard,Texas,A&M,11,2002,2012,160,https://www.profootballarchives.com/players/b/bern00930.html
Terrel Bernard,Baylor,3,2022,2024,46,31,https://www.profootballarchives.com/players/b/bern00935.html
Walter Bernard,New,Mexico,1,2002,2002,1,https://www.profootballarchives.com/players/b/bern00950.html
Jarrick Bernard-Converse,Oklahoma,State;,Louisiana,State,2,2023,https://www.profootballarchives.com/players/b/bern00980.html
Frank Bernardi,Colorado,4,1955,1960,42,27,https://www.profootballarchives.com/players/b/bern01000.html
Mil Berner,Syracuse,1,1933,1933,1,0,https://www.profootballarchives.com/players/b/bern01200.html
Ed Bernet,Southern,Methodist,2,1955,1960,20,https://www.profootballarchives.com/players/b/bern01400.html
Lee Bernet,Wisconsin,2,1965,1966,28,23,https://www.profootballarchives.com/players/b/bern01600.html
George Bernhardt,Illinois,4,1946,1948,30,30,https://www.profootballarchives.com/players/b/bern01800.html
Jared Bernhardt,Maryland;,Ferris,State,1,2022,2022,https://www.profootballarchives.com/players/b/bern01840.html
Roger Bernhardt,Butler,CC;,Kansas,2,1974,1975,https://www.profootballarchives.com/players/b/bern02000.html
Ken Bernich,Auburn,1,1975,1975,5,0,https://www.profootballarchives.com/players/b/bern02200.html
Dan Bernoske,Indiana,1,1926,1926,2,2,https://www.profootballarchives.com/players/b/bern02400.html
Bobby Berns,Purdue,4,1920,1924,16,15,https://www.profootballarchives.com/players/b/bern02600.html
Rick Berns,Nebraska,4,1979,1983,50,3,https://www.profootballarchives.com/players/b/bern02800.html
Jordan Bernstine,Iowa,1,2012,2012,1,0,https://www.profootballarchives.com/players/b/bern03150.html
Rod Bernstine,Texas,A&M,9,1987,1995,84,https://www.profootballarchives.com/players/b/bern03200.html
Joy Berquist,Nebraska,3,1924,1927,20,18,https://www.profootballarchives.com/players/b/berq00200.html
Tim Berra,Massachusetts,1,1974,1974,14,0,https://www.profootballarchives.com/players/b/berr00200.html
Ed Berrang,Villanova,6,1949,1952,41,36,https://www.profootballarchives.com/players/b/berr00400.html
Bill Berrehsem,Washington,&,Jefferson,1,1926,1926,https://www.profootballarchives.com/players/b/berr00600.html
Bernard Berrian,Fresno,State,8,2004,2011,109,https://www.profootballarchives.com/players/b/berr00650.html
